Platform,Status,watched_date_time,Video Link,Video Name,Channel Name,Channel Link,Rating,Duration,Length,Thumbnail,Likes,Views
YouTube,Watched,2024-07-24T04:10:54.784Z,https://www.youtube.com/watch?v=-_AQFOJEQTU,Shadows 9 X 16 8,Spotify India,https://www.youtube.com/channel/UCHeEQ-Qwli2C0KAEEICz3Ow,,PT7S,,https://i.ytimg.com/vi/-_AQFOJEQTU/default.jpg,0,31
YouTube,Watched,2024-07-23T15:07:10.313Z,https://www.youtube.com/watch?v=WHuKacY2LHw,Bhuvi in his prime🔥🗿🗿 #apexpulseagency#shorts,Dhonilty,https://www.youtube.com/channel/UCIQ84KzBOfYGJKhkh5UfEUQ,,PT19S,,https://i.ytimg.com/vi/WHuKacY2LHw/default.jpg,62557,1033418
YouTube,Watched,2024-07-23T15:06:46.447Z,https://www.youtube.com/watch?v=ZUS_15SaF0M,#sudhakar 🔥 |  Mass Attitude + Defending skills + jump + Rotation ❤️ | Sudhakar kabaddi videos 😍,Tamil editz kabaddi,https://www.youtube.com/channel/UCgtE0w_QKm2tQLMoKfpcJKA,,PT22S,,https://i.ytimg.com/vi/ZUS_15SaF0M/default.jpg,235817,3357666
YouTube,Watched,2024-07-23T14:51:10.490Z,https://www.youtube.com/watch?v=jaDcB8cWEF0,🔥Complete Roadmap to Prepare for Aptitude for Campus Placements || Himanshu Agarwal,Himanshu Agarwal,https://www.youtube.com/channel/UCpypuI1yXfnpwcyjzsSnEeg,,PT9M41S,,https://i.ytimg.com/vi/jaDcB8cWEF0/default.jpg,53,1401
YouTube,Watched,2024-07-23T14:11:57.662Z,https://www.youtube.com/watch?v=gpTH7WI1s_0,Master Aptitude in 7Days😳Smart Tricks & Cheat Sheet to CRACK APTITUDE like PRO🔥,Curious Freaks,https://www.youtube.com/channel/UCvhU9qF1xtUsFXdKrcJxbFA,,PT18M42S,,https://i.ytimg.com/vi/gpTH7WI1s_0/default.jpg,1857,43183
YouTube,Watched,2024-07-23T08:38:47.890Z,https://www.youtube.com/watch?v=nk4RxblnjH4,KING OF BOWLING 🥵 DELE STYNE NO 1 BOWLER IN THE WORLD #cricket #hardikpandya #sky #trending #shorts,VOICE OF RIO,https://www.youtube.com/channel/UC4GMG4s6dUHF_J_TiaqgDZQ,,PT1M,,https://i.ytimg.com/vi/nk4RxblnjH4/default.jpg,12428,142746
YouTube,Watched,2024-07-23T08:38:12.070Z,https://www.youtube.com/watch?v=Y6BLt77dWic,all-அ நாலு பக்கமும் தெறிக்கவிட்டுட்டு இருக்காரு Shivam Singh🔥 | #TNPLOnStar,Star Sports Tamil,https://www.youtube.com/channel/UCDZ0EABqiGGIEsbZ4SXVj1g,,PT40S,,https://i.ytimg.com/vi/Y6BLt77dWic/default.jpg,631,17266
YouTube,Watched,2024-07-23T08:37:25.774Z,https://www.youtube.com/watch?v=stGvKmYjyZA,Gifting tv to our maid akka ❤️ shadhik azeez,Shadhik Azeez,https://www.youtube.com/channel/UCHXLHapBVeJPHACQJGkHunw,,PT58S,,https://i.ytimg.com/vi/stGvKmYjyZA/default.jpg,1663277,23423634
YouTube,Watched,2024-07-23T08:36:33.726Z,https://www.youtube.com/watch?v=v0Ue42JxgyM,கண்கலங்கிட்டேன் 🥹 உண்மையான பணக்காரர் இவர்தான் ❤️ Ratan Tata #shortsfeed #tamil #anantambaniwedding,iR Tamil,https://www.youtube.com/channel/UChSn8EdwUCAr5vWdsJqnCjQ,,PT57S,,https://i.ytimg.com/vi/v0Ue42JxgyM/default.jpg,,3880604
YouTube,Watched,2024-07-23T08:36:26.539Z,https://www.youtube.com/watch?v=zwyuY9TNfBw,'3800 கோடி பணத்தை எல்லாருக்கும் பிரிச்சு கொடுத்துட்டேன்..' 😲 Aircel Owner,Behindwoods TV,https://www.youtube.com/channel/UC8md0UEGj7UbjcZtMjBVrgQ,,PT40S,,https://i.ytimg.com/vi/zwyuY9TNfBw/default.jpg,298588,4059505
YouTube,Watched,2024-07-23T08:35:07.737Z,https://www.youtube.com/watch?v=pcd0aUsrJ80,Messi's Next Game: Most Difficult Stadium In the World #messi,Troy's Squad,https://www.youtube.com/channel/UC4RjpQUSM9i4e5hOG7RHwaA,,PT1M1S,,https://i.ytimg.com/vi/pcd0aUsrJ80/default.jpg,28836,321088
YouTube,Watched,2024-07-23T08:34:36.757Z,https://www.youtube.com/watch?v=1O9HuJb9_CU,பெரியசாமி Bails-அ பறக்க விட்டுட்டாரு! 😎🔥,Star Sports Tamil,https://www.youtube.com/channel/UCDZ0EABqiGGIEsbZ4SXVj1g,,PT31S,,https://i.ytimg.com/vi/1O9HuJb9_CU/default.jpg,4498,90226
YouTube,Watched,2024-07-23T07:06:18.942Z,https://www.youtube.com/watch?v=kYLWhzcJO74,Aptitude Made Easy   Problems on Boats and Streams Full series - Learn maths #StayHome,Freshersworld.com,https://www.youtube.com/channel/UCEFTTJFLp4GipA7BLZNTXvA,,PT28M36S,,https://i.ytimg.com/vi/kYLWhzcJO74/default.jpg,4554,231870
YouTube,Watched,2024-07-23T06:58:53.179Z,https://www.youtube.com/watch?v=uesZA0E81nw,Bank Maths || Time and Distance  || Mr. Sridhar TJ || live,NE THUNIGA,https://www.youtube.com/channel/UCKZU0WmdinsLC1do36c9kaw,,PT46M46S,,https://i.ytimg.com/vi/uesZA0E81nw/default.jpg,42,593
YouTube,Watched,2024-07-23T06:58:38.015Z,https://www.youtube.com/watch?v=DaNnu8BqzCM,"Aptitude Made Easy - Speed, Distance and Time - Problems on Trains Part-1, Math tricks",Freshersworld.com,https://www.youtube.com/channel/UCEFTTJFLp4GipA7BLZNTXvA,,PT11M34S,,https://i.ytimg.com/vi/DaNnu8BqzCM/default.jpg,68406,3696827
YouTube,Watched,2024-07-23T06:42:37.728Z,https://www.youtube.com/watch?v=EoxD3-5Rl18,"Aptitude Made Easy - Speed, Distance and Time - Problems on Trains Part-2, Math tricks",Freshersworld.com,https://www.youtube.com/channel/UCEFTTJFLp4GipA7BLZNTXvA,,PT8M30S,,https://i.ytimg.com/vi/EoxD3-5Rl18/default.jpg,25117,1223597
YouTube,Watched,2024-07-23T05:14:31.722Z,https://www.youtube.com/watch?v=_7YdRSJ-bMM,29 நிமிடத்தில் PROFIT & LOSS முடிந்தது I தட்டி தூக்கு I Sathish Gurunath.,GURUNATH IAS ACADEMY,https://www.youtube.com/channel/UCzqcbgVDJxYjZmhYsmuoFKg,,PT29M,,https://i.ytimg.com/vi/_7YdRSJ-bMM/default.jpg,3074,105872
YouTube,Watched,2024-07-23T05:13:16.633Z,https://www.youtube.com/watch?v=8Knsr9slWBA,மீண்டும் Varun-ஓட சுழலை TNPL-ல் பார்க்க தயாரா? 🌪️🥳 | #TNPL2024,Star Sports Tamil,https://www.youtube.com/channel/UCDZ0EABqiGGIEsbZ4SXVj1g,,PT55S,,https://i.ytimg.com/vi/8Knsr9slWBA/default.jpg,6291,91345
YouTube,Watched,2024-07-23T05:12:47.701Z,https://www.youtube.com/watch?v=eDFP_AJUtZs,"""Do you see me?"" #viral #edit #antonchigurh #nocountryforoldmen #movie #shorts #sigma #trending",unf.editz0,https://www.youtube.com/channel/UCVW1uH1vsZ34sNEfVTpzovw,,PT23S,,https://i.ytimg.com/vi/eDFP_AJUtZs/default.jpg,72281,1117442
YouTube,Watched,2024-07-23T03:40:50.314Z,https://www.youtube.com/watch?v=u6ggfF63xw8,How to find compound interest / How to calculate compound interest using formula,Reenu Math Academy,https://www.youtube.com/channel/UCFgS_SfBjtYkW4KfMUGNG5A,,PT7M38S,,https://i.ytimg.com/vi/u6ggfF63xw8/default.jpg,17440,1271307
YouTube,Watched,2024-07-23T03:23:43.063Z,https://www.youtube.com/watch?v=X_ZJc9_n7TY,How to Calculate Faster than a Calculator - Mental Maths #1,mathOgenius,https://www.youtube.com/channel/UC2lYY9pPyl44YyBd3kIEqHA,,PT5M42S,,https://i.ytimg.com/vi/X_ZJc9_n7TY/default.jpg,233970,5583600
YouTube,Watched,2024-07-23T03:17:16.860Z,https://www.youtube.com/watch?v=Dxugqhv1bEE,பைசா வட்டி சதவிகித வட்டி கணக்கிடுவது எப்படி? | Bank interest calculation Rupee percentage interest,Gen Infopedia,https://www.youtube.com/channel/UCsXbPc2dcSsaZfjQYc7I8SQ,,PT9M55S,,https://i.ytimg.com/vi/Dxugqhv1bEE/default.jpg,887,47780
YouTube,Watched,2024-07-23T03:06:43.205Z,https://www.youtube.com/watch?v=P2CYSiF0unU,"Compound Interest Math shortcuts - Find Interest in seconds, Math tricks, Yearly, Quarterly problems",Freshersworld.com,https://www.youtube.com/channel/UCEFTTJFLp4GipA7BLZNTXvA,,PT12M12S,,https://i.ytimg.com/vi/P2CYSiF0unU/default.jpg,3849,180309
YouTube,Watched,2024-07-23T03:04:58.433Z,https://www.youtube.com/watch?v=PCIY0NT74KE,This Man Is Different 🔥 #cricket #sg #viral #ytshorts,Cric Ansh Editz,https://www.youtube.com/channel/UC_u3jeRhzQhm7uCjJQkrD_g,,PT20S,,https://i.ytimg.com/vi/PCIY0NT74KE/default.jpg,,897039
YouTube,Watched,2024-07-23T03:04:21.142Z,https://www.youtube.com/watch?v=O8nQL-yv2bA,Indrajith என்ற துப்பாக்கி முன்னாடியும் சுடும் பின்னாடியும் சுடும்! 🤩👏,Star Sports Tamil,https://www.youtube.com/channel/UCDZ0EABqiGGIEsbZ4SXVj1g,,PT31S,,https://i.ytimg.com/vi/O8nQL-yv2bA/default.jpg,12934,392877
YouTube,Watched,2024-07-22T18:48:19.361Z,https://www.youtube.com/watch?v=shlkS2PjC7w,Get Started on Google Cloud for Free,Google Cloud,https://www.youtube.com/channel/UCTMRxtyHoE3LPcrl-kT4AQQ,,PT31S,,https://i.ytimg.com/vi/shlkS2PjC7w/default.jpg,32687,811145
YouTube,Watched,2024-07-22T18:47:53.296Z,https://www.youtube.com/watch?v=kFZfJu3dof8,Suriya 44 - Birthday Special | Suriya | Karthik Subbaraj | Santhosh narayanan | 2D Entertainment,Team Kollywood,https://www.youtube.com/channel/UCx56pdqcjL6MoBH92XKpQyw,,PT31S,,https://i.ytimg.com/vi/kFZfJu3dof8/default.jpg,392,13400
YouTube,Watched,2024-07-22T18:47:35.872Z,https://www.youtube.com/watch?v=5nqFKAvWGkM,Full Refund reel size,codebasics_hub,https://www.youtube.com/channel/UCc5Mfxuhmvr44QcSbo3_SUA,,PT22S,,https://i.ytimg.com/vi/5nqFKAvWGkM/default.jpg,96,2463
YouTube,Watched,2024-07-22T18:24:45.260Z,https://www.youtube.com/watch?v=_cW7_BUDYcw,"Aptitude Made Easy - Profit & Loss – Basics and Methods, Profit and loss shortcuts, Math tricks",Freshersworld.com,https://www.youtube.com/channel/UCEFTTJFLp4GipA7BLZNTXvA,,PT9M10S,,https://i.ytimg.com/vi/_cW7_BUDYcw/default.jpg,64293,4158956
YouTube,Watched,2024-07-22T18:20:26.421Z,https://www.youtube.com/watch?v=hn9TKnr8L_8,"Partnership - Shortcuts & Tricks for Placement Tests, Job Interviews & Exams",CareerRide,https://www.youtube.com/channel/UCjDHKp8AGNucJmEBMCk0NGg,,PT30M50S,,https://i.ytimg.com/vi/hn9TKnr8L_8/default.jpg,9924,526267
YouTube,Watched,2024-07-22T18:20:22.505Z,https://www.youtube.com/watch?v=9gYCxj7bfPE,"Aptitude Made Easy - Simple Interest Full Series, Learn maths #withme #StayHome",Freshersworld.com,https://www.youtube.com/channel/UCEFTTJFLp4GipA7BLZNTXvA,,PT10M40S,,https://i.ytimg.com/vi/9gYCxj7bfPE/default.jpg,3101,169900
YouTube,Watched,2024-07-22T18:14:38.757Z,https://www.youtube.com/watch?v=Yn0215QMuO8,"Aptitude Made Easy - Compound interest – Basics and Methods, shortcuts, Math tricks",Freshersworld.com,https://www.youtube.com/channel/UCEFTTJFLp4GipA7BLZNTXvA,,PT13M13S,,https://i.ytimg.com/vi/Yn0215QMuO8/default.jpg,5497,324327
YouTube,Watched,2024-07-22T14:17:37.986Z,https://www.youtube.com/watch?v=h1_0rZ9y0nw,Aptitude Made Easy - Ratio & Proportions Full Series - Learn maths #StayHome,Freshersworld.com,https://www.youtube.com/channel/UCEFTTJFLp4GipA7BLZNTXvA,,PT19M11S,,https://i.ytimg.com/vi/h1_0rZ9y0nw/default.jpg,9562,432558
YouTube,Watched,2024-07-22T11:51:54.316Z,https://www.youtube.com/watch?v=ceg2jvHsiJU,The average weight of 8 person's increases by 2.5 kg | Average | Aptitude | IndiaBIX,IndiaBIX,https://www.youtube.com/channel/UCpKWW_JfQ-j56n7QS0zJpPw,,PT4M8S,,https://i.ytimg.com/vi/ceg2jvHsiJU/default.jpg,1239,75224
YouTube,Watched,2024-07-22T11:25:22.656Z,https://www.youtube.com/watch?v=LMTD_JxSl_M,Latest Jobs on Freshersworld.com | 22 Feb 2023 | Hiring candidates from PAN India,Freshersworld.com,https://www.youtube.com/channel/UCEFTTJFLp4GipA7BLZNTXvA,,PT4M17S,,https://i.ytimg.com/vi/LMTD_JxSl_M/default.jpg,165,20083
YouTube,Watched,2024-07-22T11:01:28.310Z,https://www.youtube.com/watch?v=6gPmlZhY7lo,"Aptitude Made Easy - Problems on Average -3, Basics and Methods, Shortcuts, Tricks",Freshersworld.com,https://www.youtube.com/channel/UCEFTTJFLp4GipA7BLZNTXvA,,PT6M45S,,https://i.ytimg.com/vi/6gPmlZhY7lo/default.jpg,6736,416342
YouTube,Watched,2024-07-22T10:47:57.232Z,https://www.youtube.com/watch?v=33Al9Qyugp0,"Aptitude Made Easy - Problems on Average -2, Basics and Methods, Shortcuts, Tricks",Freshersworld.com,https://www.youtube.com/channel/UCEFTTJFLp4GipA7BLZNTXvA,,PT6M7S,,https://i.ytimg.com/vi/33Al9Qyugp0/default.jpg,9171,598762
YouTube,Watched,2024-07-22T10:47:11.346Z,https://www.youtube.com/watch?v=lxm6ez2cx6Y,"Aptitude Made Easy - Probability - Basics and Tricks - Part 1, Math Tricks for Govt Exams",Freshersworld.com,https://www.youtube.com/channel/UCEFTTJFLp4GipA7BLZNTXvA,,PT8M54S,,https://i.ytimg.com/vi/lxm6ez2cx6Y/default.jpg,21287,1643730
YouTube,Watched,2024-07-22T10:29:10.777Z,https://www.youtube.com/watch?v=eT4U44eTDvo,"Aptitude Made Easy - Problems on Average -1, Basics and Methods, Shortcuts, Tricks",Freshersworld.com,https://www.youtube.com/channel/UCEFTTJFLp4GipA7BLZNTXvA,,PT8M17S,,https://i.ytimg.com/vi/eT4U44eTDvo/default.jpg,30564,1828121
YouTube,Watched,2024-07-22T10:26:57.351Z,https://www.youtube.com/watch?v=zAKExlhKLcE,EQUATION_Lesson #1~Overview of Equation(TAMIL),FeelFreetoLearn_தமிழ்,https://www.youtube.com/channel/UCxel-aNEfxk1s8dWy97C_DQ,,PT20M11S,,https://i.ytimg.com/vi/zAKExlhKLcE/default.jpg,3735,172178
YouTube,Watched,2024-07-22T10:25:52.406Z,https://www.youtube.com/watch?v=qFmYn82PFjE,EQUATION_LESSON #1~Overview of Equation,Feel Free to Learn,https://www.youtube.com/channel/UCtmn-DsF4BhPug-ff9LiDAA,,PT16M7S,,https://i.ytimg.com/vi/qFmYn82PFjE/default.jpg,10199,717376
YouTube,Watched,2024-07-22T09:19:34.272Z,https://www.youtube.com/watch?v=LdpsPknN-Ew,PERCENTAGE || INTRODUCTION || LESSON #1,Feel Free to Learn,https://www.youtube.com/channel/UCtmn-DsF4BhPug-ff9LiDAA,,PT18M46S,,https://i.ytimg.com/vi/LdpsPknN-Ew/default.jpg,34495,1379596
YouTube,Watched,2024-07-22T09:19:30.806Z,https://www.youtube.com/watch?v=5pvrKPgLBqw,Percentage_Basic Questions#Lesson 2,Feel Free to Learn,https://www.youtube.com/channel/UCtmn-DsF4BhPug-ff9LiDAA,,PT17M52S,,https://i.ytimg.com/vi/5pvrKPgLBqw/default.jpg,21524,1351813
YouTube,Watched,2024-07-22T09:19:29.072Z,https://www.youtube.com/watch?v=_t8hz0AILFM,Percentage_What Percentage Formula#Lesson 3,Feel Free to Learn,https://www.youtube.com/channel/UCtmn-DsF4BhPug-ff9LiDAA,,PT20M11S,,https://i.ytimg.com/vi/_t8hz0AILFM/default.jpg,19627,1125908
YouTube,Watched,2024-07-22T08:33:01.272Z,https://www.youtube.com/watch?v=EATspFemiLE,💰 How to Make Money ONLINE?   @Tharunkumar_ x  @madangowri x @A2DChannel  | PODCAST,Madan Gowri,https://www.youtube.com/channel/UCY6KjrDBN_tIRFT_QNqQbRQ,,PT1H32M43S,,https://i.ytimg.com/vi/EATspFemiLE/default.jpg,30170,659111
YouTube,Watched,2024-07-22T08:32:50.458Z,https://www.youtube.com/watch?v=QyEiXDIcWrA,Paytm IPL 2021 Ad - The Salon (English),Paytm,https://www.youtube.com/channel/UCXDY2FHLmmMQ2dacN9Jb8mA,,PT20S,,https://i.ytimg.com/vi/QyEiXDIcWrA/default.jpg,59029,3404051701
YouTube,Watched,2024-07-22T07:30:34.341Z,https://www.youtube.com/watch?v=bVu3V8dRjV4,iPhone 6 Video Song | Indru Netru Naalai | Vishnu Vishal | Mia George | Hiphop Tamizha,Think Music India,https://www.youtube.com/channel/UCLbdVvreihwZRL6kwuEUYsA,,PT2M5S,,https://i.ytimg.com/vi/bVu3V8dRjV4/default.jpg,23841,1857700
YouTube,Watched,2024-07-22T07:30:27.813Z,https://www.youtube.com/watch?v=--NfJ_qvVxA,Cadbury Fuse | Doli | Tamil (20seconds),Cadbury Fuse,https://www.youtube.com/channel/UC6CAqHDYnzvkTNeF2aNaYSA,,PT20S,,https://i.ytimg.com/vi/--NfJ_qvVxA/default.jpg,4,643161
YouTube,Watched,2024-07-22T07:30:21.467Z,https://www.youtube.com/watch?v=A-tATqdF8cc,Get whiter teeth with Colgate Visible White - starts whitening in 1 week*! | Hindi,Colgate India,https://www.youtube.com/channel/UCrE3iVHdamZnvvzgyhyDE5g,,PT6S,,https://i.ytimg.com/vi/A-tATqdF8cc/default.jpg,5,3208
YouTube,Watched,2024-07-21T12:39:06.482Z,https://www.youtube.com/watch?v=e0kXFsJUDcA,💥💢During Election Commission Check எவ்வளவு பணம் எடுத்துட்டு போலாம்னு உங்களுக்கு தெரியுமா🤯⁉️ #jw,Jawahar’s World,https://www.youtube.com/channel/UCjf0FQcBFZ0ZMzo8YyAINpQ,,PT31S,,https://i.ytimg.com/vi/e0kXFsJUDcA/default.jpg,194154,3796998
YouTube,Watched,2024-07-21T12:39:05.696Z,https://www.youtube.com/watch?v=llf_uZfiNWo,will they score in the end? (@reversao via YT),Mr. Fascinavo,https://www.youtube.com/channel/UCC4fPQV_YEZfH7VLvWkhHSw,,PT53S,,https://i.ytimg.com/vi/llf_uZfiNWo/default.jpg,1002430,19483742
YouTube,Watched,2024-07-21T12:37:59.974Z,https://www.youtube.com/watch?v=_ZuRM_Hsibo,Cinema_storys07 வெற்றிமாறன் 🔥vs வடசென்னை Experience 🔥🫢#shortvideo #shorts #vetrimaaran #vadachennai,Cinema_storys,https://www.youtube.com/channel/UC2qsydk-1F20aAXC8YOFR_A,,PT1M,,https://i.ytimg.com/vi/_ZuRM_Hsibo/default.jpg,28288,529830
YouTube,Watched,2024-07-21T12:37:02.399Z,https://www.youtube.com/watch?v=I_V1uv5D93s,₹8000 Crores 💵 Ladakh Bike Ride 😮 Longest Tunnel in Asia Coming Soon 🔥🇮🇳 #shorts,Razeen Rants,https://www.youtube.com/channel/UCahQ1O9lOkT5kMM8hycZUFg,,PT57S,,https://i.ytimg.com/vi/I_V1uv5D93s/default.jpg,275395,5344679
YouTube,Watched,2024-07-21T12:34:59.008Z,https://www.youtube.com/watch?v=1oEfCvw380I,VJ Siddhu அண்ணே எங்க அம்மா அப்பாவ  அழ வச்சிட்டாரு  🥺Preetha,Galatta Tamil | கலாட்டா தமிழ்,https://www.youtube.com/channel/UCSbUX_gKMur5FPcTbH2L5mA,,PT59S,,https://i.ytimg.com/vi/1oEfCvw380I/default.jpg,133148,1656486
YouTube,Watched,2024-07-21T12:34:10.212Z,https://www.youtube.com/watch?v=li_CzAAayxQ,துரத்திய சிங்கம் 🦁🦁🦁🦁 மாட்டுடன் சேர்ந்து  கிணற்றில் விழுந்தது😱😱😱😱 Rescue lion 🦁🦁🦁🦁,Real Heros Fire Fighters,https://www.youtube.com/channel/UCfpfDE29jl3AAWp2la7ddsg,,PT48S,,https://i.ytimg.com/vi/li_CzAAayxQ/default.jpg,358661,10959577
YouTube,Watched,2024-07-21T12:34:00.333Z,https://www.youtube.com/watch?v=Be5LzivZzzs,"""Hell, Mister."" - No Country For Old Men (2007) #shorts #nocountryforoldmen",Movie Insight,https://www.youtube.com/channel/UCz_nZd2AK0PAOCE5K8Suaog,,PT1M,,https://i.ytimg.com/vi/Be5LzivZzzs/default.jpg,413237,8595082
YouTube,Watched,2024-07-21T12:33:50.922Z,https://www.youtube.com/watch?v=iQogRIVvwj0,"""Had Dreams."" - No Country For Old Men (2007) #shorts #nocountryforoldmen",Movie Insight,https://www.youtube.com/channel/UCz_nZd2AK0PAOCE5K8Suaog,,PT1M,,https://i.ytimg.com/vi/iQogRIVvwj0/default.jpg,24848,528359
YouTube,Watched,2024-07-21T12:33:24.250Z,https://www.youtube.com/watch?v=3RPHiRwvFE0,No Country For Old Men Movie Review Tamil #moviereview #nocountryforoldmen #moviereviewtamil,FilmRating,https://www.youtube.com/channel/UCegvISfsR7MBC25AB6C_AJw,,PT43S,,https://i.ytimg.com/vi/3RPHiRwvFE0/default.jpg,,417
YouTube,Watched,2024-07-21T12:32:35.198Z,https://www.youtube.com/watch?v=q-bC6jJYrqk,NO COUNTRY FOR OLD MEN-Full review in 30 seconds-Tamil-Yaru pa nee,YARU PA NEE,https://www.youtube.com/channel/UCBhYyyb5ZQ7laKqGRJsryoA,,PT55S,,https://i.ytimg.com/vi/q-bC6jJYrqk/default.jpg,101,1977
YouTube,Watched,2024-07-21T12:16:46.571Z,https://www.youtube.com/watch?v=qPwsJ9MOuzc,Climax Explanation - No Country for Old Men (2007)  in Tamil by Filmi craft,Filmi craft,https://www.youtube.com/channel/UClF9UTljviumfJf7t-VR5tg,,PT15M34S,,https://i.ytimg.com/vi/qPwsJ9MOuzc/default.jpg,3843,88705
YouTube,Watched,2024-07-21T12:16:26.059Z,https://www.youtube.com/watch?v=i3QmxDqP9a8,டர்போ ரம்மி | ஒரு கேம் பெரிய வெற்றி | வெற்றியாளர்கள்,RummyCircle,https://www.youtube.com/channel/UCre735lKK9fMw8gMPZI1V5Q,,PT20S,,https://i.ytimg.com/vi/i3QmxDqP9a8/default.jpg,0,101
YouTube,Watched,2024-07-21T12:15:57.966Z,https://www.youtube.com/watch?v=bacBkUwVKOk,தமிழ் சினிமாவுக்கு வெற்றிமாறன் சாட்டையடி😱 Vetrimaaran Super Speech at Kalvan Audio Launch #shorts,Friday Facts,https://www.youtube.com/channel/UCm8FgwSjkRqSDVOfK7mgZBw,,PT18S,,https://i.ytimg.com/vi/bacBkUwVKOk/default.jpg,100273,1887524
YouTube,Watched,2024-07-21T09:01:22.568Z,https://www.youtube.com/watch?v=rh8ml3CMywE,DK அண்ணனும் Coach Abishek Nayar றுமஂ#tamil #shortsfeed #TamilEEK #autobotz,TAMIL EEK,https://www.youtube.com/channel/UCBcMrGJimVw_QEqVtFUxg9Q,,PT49S,,https://i.ytimg.com/vi/rh8ml3CMywE/default.jpg,34053,454446
YouTube,Watched,2024-07-21T08:59:59.363Z,https://www.youtube.com/watch?v=y9OHyuoTBkc,Rishab Pant Fastest Test 50* Against Srilanka #apexpulseagency,Top Cricket 91,https://www.youtube.com/channel/UCvPyRQro7tT5Aj5TgCAzndg,,PT1M,,https://i.ytimg.com/vi/y9OHyuoTBkc/default.jpg,36025,688892
YouTube,Watched,2024-07-21T08:15:50.004Z,https://www.youtube.com/watch?v=J9CVEe48Pr4,Puzzle 1 | How to Measure 45 minutes using two identical wires?,GeeksforGeeks School,https://www.youtube.com/channel/UC9eiPHS7o5qAYI0VmS2aAUQ,,PT1M26S,,https://i.ytimg.com/vi/J9CVEe48Pr4/default.jpg,441,66514
YouTube,Watched,2024-07-21T08:15:34.639Z,https://www.youtube.com/watch?v=NRSk7hUblos,Puzzle | Finding the injection for anesthesia,GeeksforGeeks School,https://www.youtube.com/channel/UC9eiPHS7o5qAYI0VmS2aAUQ,,PT3M8S,,https://i.ytimg.com/vi/NRSk7hUblos/default.jpg,241,52078
YouTube,Watched,2024-07-21T07:34:15.200Z,https://www.youtube.com/watch?v=QgPmbTwvMKs,Crack Any coding interviews like this | Coding | Example - SOTI,TechFun,https://www.youtube.com/channel/UCRljG8sLgnTchA506ZR2iyw,,PT9M8S,,https://i.ytimg.com/vi/QgPmbTwvMKs/default.jpg,170,4905
YouTube,Watched,2024-07-21T07:09:44.721Z,https://www.youtube.com/watch?v=IBkwl4HSY8A,😳Master DATA STRUCTUREs in Jus 25Mins EASILY(Beginners with CODE)🔴,Curious Freaks,https://www.youtube.com/channel/UCvhU9qF1xtUsFXdKrcJxbFA,,PT39M19S,,https://i.ytimg.com/vi/IBkwl4HSY8A/default.jpg,2395,59184
YouTube,Watched,2024-07-21T04:47:31.041Z,https://www.youtube.com/watch?v=tNLp_JVipoQ,Learn Tableau in 15 minutes and create your first report (FREE Sample Files),Chandoo,https://www.youtube.com/channel/UC8uU_wruBMHeeRma49dtZKA,,PT16M11S,,https://i.ytimg.com/vi/tNLp_JVipoQ/default.jpg,8302,268118
YouTube,Watched,2024-07-21T04:43:12.705Z,https://www.youtube.com/watch?v=bva1kJrylRY,🚨 Divorce - Big Problem? 😳 | Madan Gowri | Tamil | MG,Madan Gowri,https://www.youtube.com/channel/UCY6KjrDBN_tIRFT_QNqQbRQ,,PT14M40S,,https://i.ytimg.com/vi/bva1kJrylRY/default.jpg,9990,296420
YouTube,Watched,2024-07-21T04:39:21.942Z,https://www.youtube.com/watch?v=_BvLk3J8nkY,🔥 Advanced SQL Tutorial 2023 | SQL Training | SQL Database Tutorial  | Simplilearn,Simplilearn,https://www.youtube.com/channel/UCsvqVGtbbyHaMoevxPAq9Fg,,PT9H30M56S,,https://i.ytimg.com/vi/_BvLk3J8nkY/default.jpg,1262,72689
YouTube,Watched,2024-07-21T04:35:47.820Z,https://www.youtube.com/watch?v=pKzazzwVEDg,Fastest Way To Learn SQL,Sahil & Sarra,https://www.youtube.com/channel/UCkcqmxjMXaBb0kDWqqSEU1g,,PT11S,,https://i.ytimg.com/vi/pKzazzwVEDg/default.jpg,9373,224691
YouTube,Watched,2024-07-20T18:25:42.660Z,https://www.youtube.com/watch?v=Jb9b9FXN_lU,SQL Interview Questions and Answers Series | HackerRank |  Binary Tree Nodes (MEDIUM),Nishtha Nagar,https://www.youtube.com/channel/UCXVVGJ69xT_22ciUk_N1PSw,,PT7M32S,,https://i.ytimg.com/vi/Jb9b9FXN_lU/default.jpg,31,1165
YouTube,Watched,2024-07-20T18:11:27.410Z,https://www.youtube.com/watch?v=4Y3a-v_jyls,Binary Tree Nodes SQL HackerRank Solution,Kindson The Tech Pro,https://www.youtube.com/channel/UCppSe7mf1kdxA3Ga49rPWBg,,PT6M47S,,https://i.ytimg.com/vi/4Y3a-v_jyls/default.jpg,169,13677
YouTube,Watched,2024-07-20T17:52:58.583Z,https://www.youtube.com/watch?v=756bY8z-B0c,Hackerrank SQL Solutions | Ollivanders Inventory SQL Hackerrank Medium Problem,The Coding Mentor,https://www.youtube.com/channel/UCfGTc8zyBjCGg-Ilc4oAxEg,,PT21M13S,,https://i.ytimg.com/vi/756bY8z-B0c/default.jpg,194,8707
